month,year,average_temp,state_id
12,2016,47.8,NC
12,2016,24.8,ND
12,2016,38.4,OH
12,2016,47.1,OK
12,2016,35.3,OR
12,2016,36.9,PA
12,2016,39.7,RI
12,2016,52.3,SC
12,2016,28.7,SD
12,2016,46.8,TN
12,2016,55.3,TX
12,2016,34.5,UT
12,2016,30.4,VT
12,2016,43.7,VA
12,2016,34.6,WA
12,2016,40.6,WV
12,2016,30.8,WI
12,2016,27.0,WY
1,2017,51.2,AL
1,2017,43.5,AZ
1,2017,43.8,AR
1,2017,42.8,CA
1,2017,25.2,CO
1,2017,32.6,CT
1,2017,39.2,DE
1,2017,64.4,FL
1,2017,52.6,GA
1,2017,18.8,ID
1,2017,30.5,IL
1,2017,31.8,IN
1,2017,23.6,IA
1,2017,31.4,KS
1,2017,39.0,KY
1,2017,55.8,LA
1,2017,21.0,ME
1,2017,38.2,MD
1,2017,31.2,MA
1,2017,25.1,MI
1,2017,15.0,MN
1,2017,51.2,MS
1,2017,33.9,MO
1,2017,14.7,MT
1,2017,24.3,NE
1,2017,29.8,NV
1,2017,25.0,NH
1,2017,36.2,NJ
1,2017,37.5,NM
1,2017,27.8,NY
1,2017,44.7,NC
1,2017,10.7,ND
1,2017,32.8,OH
1,2017,39.8,OK
1,2017,27.0,OR
1,2017,31.5,PA
1,2017,34.2,RI
1,2017,50.2,SC
1,2017,16.0,SD
1,2017,42.9,TN
1,2017,50.2,TX
1,2017,26.6,UT
1,2017,24.4,VT
1,2017,39.6,VA
1,2017,25.4,WA
1,2017,36.6,WV
1,2017,19.6,WI
1,2017,16.8,WY
2,2017,54.0,AL
2,2017,45.8,AZ
2,2017,48.8,AR
2,2017,44.8,CA
2,2017,30.4,CO
2,2017,33.6,CT
2,2017,41.8,DE
2,2017,64.2,FL
2,2017,54.8,GA
2,2017,24.0,ID
2,2017,36.6,IL
2,2017,37.6,IN
2,2017,29.4,IA
2,2017,38.0,KS
2,2017,43.6,KY
2,2017,59.2,LA
2,2017,21.0,ME
2,2017,41.0,MD
2,2017,32.2,MA
2,2017,27.6,MI
2,2017,19.2,MN
2,2017,55.0,MS
2,2017,40.2,MO
2,2017,20.3,MT
2,2017,30.1,NE
2,2017,33.6,NV
2,2017,26.2,NH
2,2017,38.3,NJ
2,2017,40.8,NM
2,2017,29.2,NY
2,2017,48.0,NC
2,2017,15.8,ND
2,2017,37.6,OH
2,2017,45.7,OK
2,2017,30.8,OR
2,2017,34.2,PA
2,2017,34.7,RI
2,2017,53.4,SC
2,2017,23.0,SD
2,2017,46.9,TN
2,2017,54.6,TX
2,2017,31.2,UT
2,2017,25.2,VT
2,2017,43.0,VA
2,2017,27.9,WA
2,2017,39.8,WV
2,2017,23.6,WI
2,2017,22.2,WY
3,2017,57.0,AL
3,2017,53.0,AZ
3,2017,54.1,AR
3,2017,50.4,CA
3,2017,39.0,CO
3,2017,34.0,CT
3,2017,44.1,DE
3,2017,65.8,FL
3,2017,57.2,GA
3,2017,34.0,ID
3,2017,42.2,IL
3,2017,42.0,IN
3,2017,36.0,IA
3,2017,46.0,KS
3,2017,47.0,KY
3,2017,63.0,LA
3,2017,21.4,ME
3,2017,43.4,MD
3,2017,32.2,MA
3,2017,30.3,MI
3,2017,26.0,MN
3,2017,58.6,MS
3,2017,46.8,MO
3,2017,30.6,MT
3,2017,38.8,NE
3,2017,41.9,NV
3,2017,26.0,NH
3,2017,39.6,NJ
3,2017,47.8,NM
3,2017,29.4,NY
3,2017,50.4,NC
3,2017,24.0,ND
3,2017,40.4,OH
3,2017,53.4,OK
3,2017,38.2,OR
3,2017,36.0,PA
3,2017,34.6,RI
3,2017,55.5,SC
3,2017,32.4,SD
3,2017,50.0,TN
3,2017,61.0,TX
3,2017,40.9,UT
3,2017,24.6,VT
3,2017,46.0,VA
3,2017,35.2,WA
3,2017,42.2,WV
3,2017,29.0,WI
3,2017,33.1,WY
4,2017,62.8,AL
4,2017,58.2,AZ
4,2017,59.9,AR
4,2017,54.5,CA
4,2017,43.4,CO
4,2017,42.6,CT
4,2017,51.7,DE
4,2017,69.2,FL
4,2017,62.8,GA
4,2017,39.4,ID
4,2017,49.8,IL
4,2017,49.8,IN
4,2017,44.3,IA
4,2017,52.2,KS
4,2017,54.7,KY
4,2017,66.9,LA
4,2017,32.1,ME
4,2017,51.3,MD
4,2017,40.8,MA
4,2017,39.0,MI
4,2017,36.3,MN
4,2017,63.7,MS
4,2017,53.4,MO
4,2017,39.0,MT
4,2017,46.0,NE
4,2017,46.4,NV
4,2017,35.6,NH
4,2017,47.4,NJ
4,2017,52.4,NM
4,2017,38.5,NY
4,2017,57.0,NC
4,2017,35.0,ND
4,2017,48.5,OH
4,2017,58.8,OK
4,2017,42.2,OR
4,2017,44.5,PA
4,2017,42.8,RI
4,2017,61.2,SC
4,2017,40.8,SD
4,2017,57.1,TN
4,2017,65.4,TX
4,2017,45.6,UT
4,2017,34.4,VT
4,2017,53.2,VA
4,2017,41.8,WA
4,2017,49.9,WV
4,2017,38.3,WI
4,2017,39.2,WY
5,2017,68.6,AL
5,2017,63.0,AZ
5,2017,65.9,AR
5,2017,59.5,CA
5,2017,47.9,CO
5,2017,54.2,CT
5,2017,61.2,DE
5,2017,74.7,FL
5,2017,69.4,GA
5,2017,45.4,ID
5,2017,59.2,IL
5,2017,59.0,IN
5,2017,54.8,IA
5,2017,58.9,KS
5,2017,63.2,KY
5,2017,70.6,LA
5,2017,46.4,ME
5,2017,60.8,MD
5,2017,52.7,MA
5,2017,50.1,MI
5,2017,49.0,MN
5,2017,68.7,MS
5,2017,61.3,MO
5,2017,47.2,MT
5,2017,53.4,NE
5,2017,52.1,NV
5,2017,49.0,NH
5,2017,58.0,NJ
5,2017,56.9,NM
5,2017,51.4,NY
5,2017,65.8,NC
5,2017,48.8,ND
5,2017,58.4,OH
5,2017,64.2,OK
5,2017,47.9,OR
5,2017,55.4,PA
5,2017,54.0,RI
5,2017,69.2,SC
5,2017,51.0,SD
5,2017,64.8,TN
5,2017,69.6,TX
5,2017,50.8,UT
5,2017,48.5,VT
5,2017,62.0,VA
5,2017,49.0,WA
5,2017,59.2,WV
5,2017,49.8,WI
5,2017,44.6,WY
6,2017,72.9,AL
6,2017,72.9,AZ
6,2017,71.6,AR
6,2017,68.1,CA
6,2017,58.2,CO
6,2017,61.8,CT
6,2017,68.2,DE
6,2017,78.6,FL
6,2017,74.0,GA
6,2017,54.8,ID
6,2017,67.3,IL
6,2017,66.0,IN
6,2017,64.8,IA
6,2017,68.6,KS
6,2017,68.4,KY
6,2017,75.2,LA
6,2017,55.8,ME
6,2017,67.4,MD
6,2017,60.6,MA
6,2017,59.2,MI
6,2017,59.3,MN
6,2017,73.4,MS
6,2017,68.8,MO
6,2017,56.4,MT
6,2017,63.8,NE
6,2017,62.8,NV
6,2017,57.4,NH
6,2017,65.2,NJ
6,2017,66.4,NM
6,2017,59.0,NY
6,2017,70.8,NC
6,2017,59.8,ND
6,2017,64.8,OH
6,2017,72.1,OK
6,2017,56.4,OR
6,2017,62.0,PA
6,2017,61.6,RI
6,2017,74.2,SC
6,2017,62.0,SD
6,2017,69.8,TN
6,2017,76.3,TX
6,2017,62.6,UT
6,2017,56.6,VT
6,2017,67.3,VA
6,2017,56.6,WA
6,2017,64.4,WV
6,2017,59.4,WI
6,2017,54.6,WY
7,2017,78.2,AL
7,2017,80.6,AZ
7,2017,78.0,AR
7,2017,75.8,CA
7,2017,67.1,CO
7,2017,69.2,CT
7,2017,76.0,DE
7,2017,81.5,FL
7,2017,78.6,GA
7,2017,64.6,ID
7,2017,74.4,IL
7,2017,72.6,IN
7,2017,72.9,IA
7,2017,77.6,KS
7,2017,74.3,KY
7,2017,80.4,LA
7,2017,63.1,ME
7,2017,75.0,MD
7,2017,68.0,MA
7,2017,66.9,MI
7,2017,67.1,MN
7,2017,78.9,MS
7,2017,76.2,MO
7,2017,66.1,MT
7,2017,73.8,NE
7,2017,72.4,NV
7,2017,64.6,NH
7,2017,72.9,NJ
7,2017,73.7,NM
7,2017,66.0,NY
7,2017,76.2,NC
7,2017,68.5,ND
7,2017,71.3,OH
7,2017,79.9,OK
7,2017,64.6,OR
7,2017,69.1,PA
7,2017,68.9,RI
7,2017,78.9,SC
7,2017,72.0,SD
7,2017,75.6,TN
7,2017,82.1,TX
7,2017,72.2,UT
7,2017,63.4,VT
7,2017,74.0,VA
7,2017,63.3,WA
7,2017,70.0,WV
7,2017,67.2,WI
7,2017,64.4,WY
8,2017,79.7,AL
8,2017,80.3,AZ
8,2017,78.8,AR
8,2017,78.4,CA
8,2017,67.0,CO
8,2017,70.3,CT
8,2017,76.2,DE
8,2017,82.8,FL
8,2017,80.0,GA
8,2017,68.4,ID
8,2017,73.3,IL
8,2017,72.1,IN
8,2017,71.2,IA
8,2017,76.6,KS
8,2017,75.0,KY
8,2017,81.7,LA
8,2017,64.2,ME
8,2017,75.1,MD
8,2017,69.0,MA
8,2017,66.8,MI
8,2017,66.6,MN
8,2017,80.2,MS
8,2017,75.4,MO
8,2017,68.6,MT
8,2017,72.9,NE
8,2017,74.8,NV
8,2017,65.3,NH
8,2017,73.6,NJ
8,2017,72.7,NM
8,2017,66.8,NY
8,2017,77.2,NC
8,2017,68.7,ND
8,2017,71.4,OH
8,2017,79.9,OK
8,2017,69.4,OR
8,2017,69.4,PA
8,2017,70.4,RI
8,2017,80.2,SC
8,2017,71.7,SD
8,2017,76.4,TN
8,2017,82.1,TX
8,2017,73.3,UT
8,2017,64.2,VT
8,2017,74.8,VA
8,2017,67.8,WA
8,2017,70.9,WV
8,2017,66.5,WI
8,2017,66.2,WY
9,2017,76.1,AL
9,2017,75.8,AZ
9,2017,75.0,AR
9,2017,73.9,CA
9,2017,61.9,CO
9,2017,67.6,CT
9,2017,71.9,DE
9,2017,81.6,FL
9,2017,76.7,GA
9,2017,61.3,ID
9,2017,69.6,IL
9,2017,68.6,IN
9,2017,67.2,IA
9,2017,71.8,KS
9,2017,70.7,KY
9,2017,79.0,LA
9,2017,62.2,ME
9,2017,70.6,MD
9,2017,66.6,MA
9,2017,63.9,MI
9,2017,62.4,MN
9,2017,76.9,MS
9,2017,71.2,MO
9,2017,60.4,MT
9,2017,67.0,NE
9,2017,67.6,NV
9,2017,63.2,NH
9,2017,69.9,NJ
9,2017,68.6,NM
9,2017,63.9,NY
9,2017,73.2,NC
9,2017,61.8,ND
9,2017,67.8,OH
9,2017,75.3,OK
9,2017,64.6,OR
9,2017,65.6,PA
9,2017,68.1,RI
9,2017,76.9,SC
9,2017,64.6,SD
9,2017,71.8,TN
9,2017,78.6,TX
9,2017,66.2,UT
9,2017,62.0,VT
9,2017,70.1,VA
9,2017,64.2,WA
9,2017,66.9,WV
9,2017,63.2,WI
9,2017,58.8,WY
10,2017,69.6,AL
10,2017,68.8,AZ
10,2017,68.0,AR
10,2017,65.9,CA
10,2017,52.9,CO
10,2017,62.3,CT
10,2017,66.1,DE
10,2017,77.6,FL
10,2017,70.5,GA
10,2017,48.8,ID
10,2017,63.4,IL
10,2017,62.4,IN
10,2017,60.0,IA
10,2017,64.0,KS
10,2017,63.8,KY
10,2017,73.1,LA
10,2017,56.6,ME
10,2017,64.8,MD
10,2017,61.3,MA
10,2017,57.6,MI
10,2017,53.9,MN
10,2017,70.4,MS
10,2017,64.7,MO
10,2017,48.9,MT
10,2017,58.0,NE
10,2017,56.0,NV
10,2017,58.0,NH
10,2017,64.3,NJ
10,2017,61.4,NM
10,2017,58.6,NY
10,2017,66.6,NC
10,2017,51.6,ND
10,2017,61.6,OH
10,2017,67.6,OK
10,2017,53.3,OR
10,2017,60.0,PA
10,2017,63.0,RI
10,2017,70.2,SC
10,2017,54.9,SD
10,2017,64.9,TN
10,2017,71.5,TX
10,2017,54.4,UT
10,2017,56.9,VT
10,2017,63.8,VA
10,2017,53.0,WA
10,2017,61.0,WV
10,2017,56.1,WI
10,2017,47.6,WY
11,2017,60.7,AL
11,2017,61.4,AZ
11,2017,58.3,AR
11,2017,57.7,CA
11,2017,44.0,CO
11,2017,49.8,CT
11,2017,55.0,DE
11,2017,71.2,FL
11,2017,61.7,GA
11,2017,38.4,ID
11,2017,50.0,IL
11,2017,50.0,IN
11,2017,44.8,IA
11,2017,51.4,KS
11,2017,53.2,KY
11,2017,65.4,LA
11,2017,42.2,ME
11,2017,53.5,MD
11,2017,48.9,MA
11,2017,43.5,MI
11,2017,37.2,MN
11,2017,61.5,MS
11,2017,52.6,MO
11,2017,36.6,MT
11,2017,45.4,NE
11,2017,47.4,NV
11,2017,44.2,NH
11,2017,52.4,NJ
11,2017,53.3,NM
11,2017,45.5,NY
11,2017,56.6,NC
11,2017,35.7,ND
11,2017,49.6,OH
11,2017,57.4,OK
11,2017,43.2,OR
11,2017,47.7,PA
11,2017,51.4,RI
11,2017,60.2,SC
11,2017,41.4,SD
11,2017,55.4,TN
11,2017,63.4,TX
11,2017,45.6,UT
11,2017,43.0,VT
11,2017,53.2,VA
11,2017,42.0,WA
11,2017,50.4,WV
11,2017,40.7,WI
11,2017,37.9,WY
12,2017,51.2,AL
12,2017,52.1,AZ
12,2017,48.0,AR
12,2017,50.4,CA
12,2017,35.7,CO
12,2017,34.8,CT
12,2017,41.8,DE
12,2017,64.6,FL
12,2017,52.8,GA
12,2017,30.0,ID
12,2017,35.8,IL
12,2017,36.0,IN
12,2017,30.3,IA
12,2017,39.4,KS
12,2017,41.4,KY
12,2017,56.2,LA
12,2017,24.4,ME
12,2017,40.6,MD
12,2017,33.4,MA
12,2017,27.7,MI
12,2017,20.4,MN
12,2017,51.9,MS
12,2017,40.2,MO
12,2017,25.9,MT
12,2017,33.2,NE
12,2017,39.6,NV
12,2017,27.1,NH
12,2017,38.8,NJ
12,2017,44.4,NM
12,2017,29.4,NY
12,2017,46.4,NC
12,2017,21.0,ND
12,2017,35.5,OH
12,2017,46.7,OK
12,2017,36.1,OR
12,2017,33.6,PA
12,2017,36.6,RI
12,2017,51.0,SC
12,2017,28.2,SD
12,2017,44.7,TN
12,2017,54.0,TX
12,2017,37.2,UT
12,2017,25.4,VT
12,2017,41.6,VA
12,2017,33.8,WA
12,2017,38.1,WV
12,2017,24.4,WI
12,2017,29.2,WY
1,2018,43.6,AL
1,2018,47.1,AZ
1,2018,39.0,AR
1,2018,48.2,CA
1,2018,29.9,CO
1,2018,27.0,CT
1,2018,34.4,DE
1,2018,58.4,FL
1,2018,45.9,GA
1,2018,27.8,ID
1,2018,27.0,IL
1,2018,27.0,IN
1,2018,21.1,IA
1,2018,31.8,KS
1,2018,32.9,KY
1,2018,47.5,LA
1,2018,15.7,ME
1,2018,33.2,MD
1,2018,25.6,MA
1,2018,20.4,MI
1,2018,11.9,MN
1,2018,43.6,MS
1,2018,31.2,MO
1,2018,21.4,MT
1,2018,24.8,NE
1,2018,36.6,NV
1,2018,19.0,NH
1,2018,31.2,NJ
1,2018,37.8,NM
1,2018,20.8,NY
1,2018,39.2,NC
1,2018,13.7,ND
1,2018,27.1,OH
1,2018,38.6,OK
1,2018,35.2,OR
1,2018,25.6,PA
1,2018,28.8,RI
1,2018,44.2,SC
1,2018,19.9,SD
1,2018,36.2,TN
1,2018,45.8,TX
1,2018,32.1,UT
1,2018,17.2,VT
1,2018,34.5,VA
1,2018,32.6,WA
1,2018,30.0,WV
1,2018,16.2,WI
1,2018,24.4,WY
2,2018,49.2,AL
2,2018,47.2,AZ
2,2018,40.8,AR
2,2018,47.8,CA
2,2018,29.2,CO
2,2018,30.6,CT
2,2018,38.0,DE
2,2018,62.1,FL
2,2018,50.8,GA
2,2018,28.3,ID
2,2018,28.0,IL
2,2018,29.8,IN
2,2018,19.2,IA
2,2018,30.9,KS
2,2018,37.3,KY
2,2018,52.4,LA
2,2018,18.8,ME
2,2018,36.3,MD
2,2018,29.4,MA
2,2018,21.5,MI
2,2018,9.5,MN
2,2018,48.5,MS
2,2018,31.8,MO
2,2018,16.6,MT
2,2018,22.4,NE
2,2018,36.1,NV
2,2018,22.6,NH
2,2018,34.3,NJ
2,2018,39.2,NM
2,2018,24.2,NY
2,2018,43.9,NC
2,2018,8.6,ND
2,2018,30.8,OH
2,2018,38.8,OK
2,2018,35.4,OR
2,2018,28.7,PA
2,2018,32.6,RI
2,2018,49.0,SC
2,2018,14.8,SD
2,2018,40.7,TN
2,2018,48.0,TX
2,2018,32.5,UT
2,2018,21.0,VT
2,2018,38.5,VA
2,2018,33.9,WA
2,2018,34.4,WV
2,2018,15.6,WI
2,2018,22.2,WY
3,2018,56.7,AL
3,2018,49.5,AZ
3,2018,49.9,AR
3,2018,47.8,CA
3,2018,33.2,CO
3,2018,36.0,CT
3,2018,41.8,DE
3,2018,66.1,FL
3,2018,56.8,GA
3,2018,30.0,ID
3,2018,35.5,IL
3,2018,36.6,IN
3,2018,27.8,IA
3,2018,38.9,KS
3,2018,44.4,KY
3,2018,61.4,LA
3,2018,25.8,ME
3,2018,40.4,MD
3,2018,34.6,MA
3,2018,26.3,MI
3,2018,18.0,MN
3,2018,57.0,MS
3,2018,39.8,MO
3,2018,19.8,MT
3,2018,30.1,NE
3,2018,36.6,NV
3,2018,28.6,NH
3,2018,38.8,NJ
3,2018,44.2,NM
3,2018,29.6,NY
3,2018,49.1,NC
3,2018,15.0,ND
3,2018,36.5,OH
3,2018,47.0,OK
3,2018,35.8,OR
3,2018,33.6,PA
3,2018,37.5,RI
3,2018,54.7,SC
3,2018,21.0,SD
3,2018,48.4,TN
3,2018,57.0,TX
3,2018,35.7,UT
3,2018,26.8,VT
3,2018,43.2,VA
3,2018,35.6,WA
3,2018,39.8,WV
3,2018,22.9,WI
3,2018,25.8,WY
4,2018,57.4,AL
4,2018,57.6,AZ
4,2018,54.6,AR
4,2018,53.1,CA
4,2018,40.9,CO
4,2018,39.9,CT
4,2018,46.0,DE
4,2018,66.6,FL
4,2018,57.6,GA
4,2018,38.0,ID
4,2018,42.0,IL
4,2018,41.6,IN
4,2018,37.2,IA
4,2018,46.8,KS
4,2018,47.4,KY
4,2018,62.4,LA
4,2018,32.7,ME
4,2018,45.0,MD
4,2018,38.6,MA
4,2018,32.4,MI
4,2018,30.1,MN
4,2018,58.0,MS
4,2018,46.1,MO
4,2018,33.1,MT
4,2018,39.8,NE
4,2018,44.8,NV
4,2018,34.2,NH
4,2018,43.2,NJ
4,2018,51.2,NM
4,2018,33.8,NY
4,2018,51.2,NC
4,2018,29.0,ND
4,2018,40.8,OH
4,2018,53.6,OK
4,2018,41.7,OR
4,2018,38.1,PA
4,2018,40.8,RI
4,2018,56.0,SC
4,2018,33.6,SD
4,2018,50.6,TN
4,2018,62.4,TX
4,2018,44.1,UT
4,2018,32.2,VT
4,2018,46.7,VA
4,2018,42.0,WA
4,2018,42.8,WV
4,2018,31.6,WI
4,2018,36.0,WY
5,2018,66.9,AL
5,2018,65.7,AZ
5,2018,65.1,AR
5,2018,60.1,CA
5,2018,50.6,CO
5,2018,52.8,CT
5,2018,60.0,DE
5,2018,73.3,FL
5,2018,67.1,GA
5,2018,48.2,ID
5,2018,57.8,IL
5,2018,57.4,IN
5,2018,53.2,IA
5,2018,59.4,KS
5,2018,61.2,KY
5,2018,70.2,LA
5,2018,45.0,ME
5,2018,59.8,MD
5,2018,51.6,MA
5,2018,47.7,MI
5,2018,46.9,MN
5,2018,67.4,MS
5,2018,60.4,MO
5,2018,46.8,MT
5,2018,52.5,NE
5,2018,53.8,NV
5,2018,47.6,NH
5,2018,56.6,NJ
5,2018,60.3,NM
5,2018,48.9,NY
5,2018,63.8,NC
5,2018,46.8,ND
5,2018,56.6,OH
5,2018,64.6,OK
5,2018,50.2,OR
5,2018,53.6,PA
5,2018,52.9,RI
5,2018,66.9,SC
5,2018,49.4,SD
5,2018,62.6,TN
5,2018,70.5,TX
5,2018,53.6,UT
5,2018,46.3,VT
5,2018,60.9,VA
5,2018,51.4,WA
5,2018,57.8,WV
5,2018,47.8,WI
5,2018,46.3,WY
6,2018,76.9,AL
6,2018,73.6,AZ
6,2018,77.6,AR
6,2018,67.2,CA
6,2018,61.8,CO
6,2018,64.3,CT
6,2018,70.4,DE
6,2018,78.9,FL
6,2018,76.5,GA
6,2018,55.8,ID
6,2018,72.8,IL
6,2018,71.6,IN
6,2018,70.0,IA
6,2018,74.6,KS
6,2018,73.6,KY
6,2018,79.9,LA
6,2018,56.2,ME
6,2018,70.4,MD
6,2018,62.8,MA
6,2018,62.7,MI
6,2018,64.0,MN
6,2018,78.2,MS
6,2018,74.9,MO
6,2018,57.4,MT
6,2018,68.0,NE
6,2018,62.8,NV
6,2018,59.4,NH
6,2018,67.6,NJ
6,2018,69.9,NM
6,2018,61.7,NY
6,2018,74.2,NC
6,2018,63.8,ND
6,2018,69.7,OH
6,2018,77.8,OK
6,2018,57.0,OR
6,2018,65.3,PA
6,2018,63.6,RI
6,2018,77.0,SC
6,2018,65.7,SD
6,2018,74.4,TN
6,2018,80.9,TX
6,2018,63.7,UT
6,2018,58.3,VT
6,2018,71.4,VA
6,2018,57.9,WA
6,2018,68.9,WV
6,2018,64.2,WI
6,2018,56.6,WY
7,2018,80.0,AL
7,2018,80.4,AZ
7,2018,80.9,AR
7,2018,75.5,CA
7,2018,68.2,CO
7,2018,70.2,CT
7,2018,74.9,DE
7,2018,81.9,FL
7,2018,79.8,GA
7,2018,63.0,ID
7,2018,74.9,IL
7,2018,73.8,IN
7,2018,73.1,IA
7,2018,78.4,KS
7,2018,76.0,KY
7,2018,82.8,LA
7,2018,63.9,ME
7,2018,74.1,MD
7,2018,69.0,MA
7,2018,67.8,MI
7,2018,68.4,MN
7,2018,81.2,MS
7,2018,77.8,MO
7,2018,63.0,MT
7,2018,72.8,NE
7,2018,72.4,NV
7,2018,65.6,NH
7,2018,73.1,NJ
7,2018,74.7,NM
7,2018,67.3,NY
7,2018,77.0,NC
7,2018,68.4,ND
7,2018,72.6,OH
7,2018,81.6,OK
7,2018,63.8,OR
7,2018,69.1,PA
7,2018,69.9,RI
7,2018,80.2,SC
7,2018,70.8,SD
7,2018,77.3,TN
7,2018,84.2,TX
7,2018,72.6,UT
7,2018,64.6,VT
7,2018,74.1,VA
7,2018,62.8,WA
7,2018,71.2,WV
7,2018,68.2,WI
7,2018,63.8,WY
8,2018,80.1,AL
8,2018,81.2,AZ
8,2018,80.3,AR
8,2018,78.0,CA
8,2018,68.1,CO
8,2018,74.2,CT
8,2018,77.9,DE
8,2018,82.3,FL
8,2018,79.8,GA
8,2018,66.7,ID
8,2018,74.8,IL
8,2018,74.0,IN
8,2018,72.4,IA
8,2018,77.2,KS
8,2018,76.2,KY
8,2018,82.8,LA
8,2018,68.4,ME
8,2018,76.6,MD
8,2018,73.4,MA
8,2018,70.2,MI
8,2018,68.6,MN
8,2018,81.0,MS
8,2018,77.3,MO
8,2018,65.6,MT
8,2018,72.1,NE
8,2018,75.1,NV
8,2018,69.6,NH
8,2018,76.5,NJ
8,2018,74.0,NM
8,2018,70.8,NY
8,2018,77.2,NC
8,2018,68.4,ND
8,2018,73.7,OH
8,2018,81.3,OK
8,2018,67.8,OR
8,2018,71.8,PA
8,2018,74.4,RI
8,2018,80.1,SC
8,2018,71.0,SD
8,2018,77.3,TN
8,2018,83.8,TX
8,2018,74.2,UT
8,2018,68.8,VT
8,2018,75.1,VA
8,2018,66.8,WA
8,2018,72.4,WV
8,2018,69.2,WI
8,2018,65.4,WY
9,2018,79.4,AL
9,2018,78.1,AZ
9,2018,76.9,AR
9,2018,73.8,CA
9,2018,64.0,CO
9,2018,70.2,CT
9,2018,76.1,DE
9,2018,82.3,FL
9,2018,79.6,GA
9,2018,60.6,ID
9,2018,72.5,IL
9,2018,71.9,IN
9,2018,68.9,IA
9,2018,72.9,KS
9,2018,74.4,KY
9,2018,81.1,LA
9,2018,63.0,ME
9,2018,74.9,MD
9,2018,69.4,MA
9,2018,66.1,MI
9,2018,63.2,MN
9,2018,79.6,MS
9,2018,73.9,MO
9,2018,58.8,MT
9,2018,68.2,NE
9,2018,69.1,NV
9,2018,65.1,NH
9,2018,73.5,NJ
9,2018,69.9,NM
9,2018,67.0,NY
9,2018,76.8,NC
9,2018,61.3,ND
9,2018,71.6,OH
9,2018,76.9,OK
9,2018,62.0,OR
9,2018,69.4,PA
9,2018,70.8,RI
9,2018,79.7,SC
9,2018,65.7,SD
9,2018,75.7,TN
9,2018,79.6,TX
9,2018,69.1,UT
9,2018,64.5,VT
9,2018,74.0,VA
9,2018,61.2,WA
9,2018,71.4,WV
9,2018,64.8,WI
9,2018,60.4,WY
10,2018,73.4,AL
10,2018,67.9,AZ
10,2018,68.8,AR
10,2018,66.0,CA
10,2018,53.4,CO
10,2018,59.2,CT
10,2018,66.9,DE
10,2018,79.4,FL
10,2018,74.1,GA
10,2018,50.1,ID
10,2018,62.2,IL
10,2018,62.4,IN
10,2018,57.0,IA
10,2018,61.8,KS
10,2018,66.0,KY
10,2018,75.4,LA
10,2018,49.9,ME
10,2018,65.8,MD
10,2018,57.8,MA
10,2018,54.2,MI
10,2018,49.8,MN
10,2018,73.2,MS
10,2018,63.8,MO
10,2018,47.3,MT
10,2018,56.4,NE
10,2018,57.6,NV
10,2018,53.0,NH
10,2018,63.3,NJ
10,2018,60.4,NM
10,2018,55.6,NY
10,2018,69.4,NC
10,2018,47.0,ND
10,2018,61.9,OH
10,2018,67.0,OK
10,2018,53.1,OR
10,2018,59.5,PA
10,2018,59.6,RI
10,2018,73.2,SC
10,2018,52.4,SD
10,2018,67.9,TN
10,2018,70.8,TX
10,2018,56.6,UT
10,2018,52.6,VT
10,2018,65.9,VA
10,2018,51.8,WA
10,2018,62.8,WV
10,2018,52.4,WI
10,2018,49.1,WY
11,2018,58.9,AL
11,2018,54.6,AZ
11,2018,54.2,AR
11,2018,56.8,CA
11,2018,38.8,CO
11,2018,45.7,CT
11,2018,53.0,DE
11,2018,71.6,FL
11,2018,60.8,GA
11,2018,38.0,ID
11,2018,44.9,IL
11,2018,45.8,IN
11,2018,39.1,IA
11,2018,45.9,KS
11,2018,50.4,KY
11,2018,62.8,LA
11,2018,35.2,ME
11,2018,51.2,MD
11,2018,44.0,MA
11,2018,38.4,MI
11,2018,31.8,MN
11,2018,59.0,MS
11,2018,47.0,MO
11,2018,35.9,MT
11,2018,40.4,NE
11,2018,44.8,NV
11,2018,38.1,NH
11,2018,49.4,NJ
11,2018,47.6,NM
11,2018,40.5,NY
11,2018,55.4,NC
11,2018,31.0,ND
11,2018,45.8,OH
11,2018,52.3,OK
11,2018,44.0,OR
11,2018,44.5,PA
11,2018,46.8,RI
11,2018,59.4,SC
11,2018,36.2,SD
11,2018,52.7,TN
11,2018,58.6,TX
11,2018,41.2,UT
11,2018,37.2,VT
11,2018,51.4,VA
11,2018,43.0,WA
11,2018,47.6,WV
11,2018,35.4,WI
11,2018,34.8,WY
12,2018,49.7,AL
12,2018,46.1,AZ
12,2018,45.0,AR
12,2018,48.7,CA
12,2018,29.6,CO
12,2018,36.4,CT
12,2018,43.6,DE
12,2018,64.2,FL
12,2018,51.7,GA
12,2018,28.2,ID
12,2018,35.0,IL
12,2018,36.1,IN
12,2018,29.0,IA
12,2018,36.2,KS
12,2018,41.2,KY
12,2018,53.7,LA
12,2018,24.5,ME
12,2018,41.3,MD
12,2018,35.0,MA
12,2018,29.8,MI
12,2018,21.5,MN
12,2018,49.8,MS
12,2018,37.2,MO
12,2018,27.6,MT
12,2018,30.8,NE
12,2018,35.7,NV
12,2018,28.0,NH
12,2018,40.2,NJ
12,2018,38.4,NM
12,2018,30.9,NY
12,2018,46.7,NC
12,2018,21.8,ND
12,2018,36.2,OH
12,2018,42.6,OK
12,2018,35.8,OR
12,2018,35.1,PA
12,2018,38.2,RI
12,2018,50.2,SC
12,2018,27.3,SD
